ISBN10,ISBN13,Title,Author,Cover,Publisher,Pages,,
451200187,9780451200181,Nemesis (Miss Marple Mysteries),Agatha Christie,http://www.openisbn.com/cover/0451200187_72.jpg,Signet,224,,
312979819,9780312979812,The Sittaford Mystery (St. Martin's Minotaur Mysteries),Agatha Christie,http://www.openisbn.com/cover/0312979819_72.jpg,Minotaur Books,288,,
425175456,9780425175453,Mrs. McGinty's Dead: A Hercule Poirot Novel (Hercule Poirot Mysteries),Agatha Christie,http://www.openisbn.com/cover/0425175456_72.jpg,Berkley,240,,
312981651,9780312981655,Parker Pyne Investigates,Agatha Christie,http://www.openisbn.com/cover/0312981651_72.jpg,St. Martin's Press,288,,
042506803X,9780425068038,Taken At The Flood (aka There Is A Tide...),Agatha Christie,http://www.openisbn.com/cover/042506803X_72.jpg,Berkley,231,,
425091805,9780425091807,Three Act Tragedy (Hercule Poirot Mysteries),Agatha Christie,http://www.openisbn.com/cover/0425091805_72.jpg,Berkley,224,,
425098540,9780425098547,Dumb Witness (Hercule Poirot),Agatha Christie,http://www.openisbn.com/cover/0425098540_72.jpg,Berkley,272,,
312981686,9780312981686,Destination Unknown (St. Martin's Minotaur Mysteries),Agatha Christie,http://www.openisbn.com/cover/0312981686_72.jpg,Minotaur Books,288,,
425173909,9780425173909,After The Funeral (Hercule Poirot Mysteries),Agatha Christie,http://www.openisbn.com/cover/0425173909_72.jpg,Berkley,256,,
451200535,9780451200532,Postern Of Fate,Agatha Christie,http://www.openisbn.com/cover/0451200535_72.jpg,Signet,240,,
042509961X,9780425099612,Lord Edgware Dies,Agatha Christie,http://www.openisbn.com/cover/042509961X_72.jpg,Berkley,228,,
440159229,9780440159223,Murder After Hours,Agatha Christie,http://www.openisbn.com/cover/0440159229_72.jpg,Dell Pub Co,255,,
441240984,9780441240982,The Floating Admiral,Agatha Christie,,,,,
451199863,9780451199867,A Pocket Full Of Rye (Miss Marple Mysteries),Agatha Christie,http://www.openisbn.com/cover/0451199863_72.jpg,Signet,224,,
451201205,9780451201201,The Secret Adversary,Agatha Christie,http://www.openisbn.com/cover/0451201205_72.jpg,Signet,256,,
440152305,9780440152309,Man In The Brown Suit,Agatha Christie,http://www.openisbn.com/cover/0440152305_72.jpg,Dell Pub Co,224,,
671542125,9780671542122,Third Girl,Agatha Christie,http://www.openisbn.com/cover/0671542125_72.jpg,Pocket,0,,
425130258,9780425130254,Peril At End House (Hercule Poirot Mysteries),Agatha Christie,http://www.openisbn.com/cover/0425130258_72.jpg,Berkley,224,,
425080005,9780425080009,The Golden Ball And Other Stories,Agatha Christie,http://www.openisbn.com/cover/0425080005_72.jpg,Berkley,0,,
425103528,9780425103524,Partners In Crime (Agatha Christie Mysteries Collection),Agatha Christie,http://www.openisbn.com/cover/0425103528_72.jpg,Berkley,240,,
440192285,9780440192282,The Under Dog And Other Stories,Agatha Christie,http://www.openisbn.com/cover/0440192285_72.jpg,Dell Pub Co,192,,
425100413,9780425100417,The Regatta Mystery And Other Stories (Hercule Poirot),Agatha Christie,http://www.openisbn.com/cover/0425100413_72.jpg,Berkley,176,,
451199928,9780451199928,A Caribbean Mystery (Miss Marple Mysteries),Agatha Christie,http://www.openisbn.com/cover/0451199928_72.jpg,Signet,224,,
425177416,9780425177419,Hercule Poirot's Christmas,Agatha Christie,http://www.openisbn.com/cover/0425177416_72.jpg,Berkley,272,,
61003786,9780061003783,Passenger To Frankfurt,Agatha Christie,http://www.openisbn.com/cover/0061003786_72.jpg,Harpercollins (Mm),288,,
61003689,9780061003684,Death Comes As The End,Agatha Christie,http://www.openisbn.com/cover/0061003689_72.jpg,Harpercollins (Mm),224,,
425174735,9780425174739,Dead Man's Folly (Hercule Poirot),Agatha Christie,http://www.openisbn.com/cover/0425174735_72.jpg,Berkley,240,,
067142095X,9780671420956,Pale Horse,Agatha Christie,http://www.openisbn.com/cover/067142095X_72.jpg,Pocket,0,,
396073735,9780396073734,Sleeping Murder,Agatha Christie,http://www.openisbn.com/cover/0396073735_72.jpg,Dodd Mead,242,,
671464965,9780671464967,The Body In The Library (A Jane Marple Murder Mystery),Agatha Christie,http://www.openisbn.com/cover/0671464965_72.jpg,Pocket,192,,
671823337,9780671823337,Towards Zero,Agatha Christie,http://www.openisbn.com/cover/0671823337_72.jpg,Pocket Books,0,,
425108589,9780425108581,Appointment With Death (A Hercule Poirot Mystery),Agatha Christie,http://www.openisbn.com/cover/0425108589_72.jpg,Berkley,224,,
396088678,9780396088677,Murder With Mirrors (Winterbrook Edition),Agatha Christie,http://www.openisbn.com/cover/0396088678_72.jpg,Putnam Adult,216,,
2020315599,9782020315593,Un Secret Sans Importance,Agnes Desarthe,http://www.openisbn.com/cover/2020315599_72.jpg,Editions Du Seuil,209,,
078688214X,9780786882144,Hemingway In Love And War: The Lost Diary Of Agnes Von Kurowsky,Agnes Von Kurowsky,,,,,
2020301016,9782020301015,Hier,Agota Kristof,http://www.openisbn.com/cover/2020301016_72.jpg,Seuil,146,,
2264027312,9782264027313,Roman Avec Cocaine,Agueev M,http://www.openisbn.com/cover/2264027312_72.jpg,10 X 18,240,,
747545634,9780747545637,The Map Of Love,Ahdaf Soueif,http://www.openisbn.com/cover/0747545634_72.jpg,Bloomsbury Pub Ltd,544,,
3442446015,9783442446018,Die Landkarte Der Liebe,Ahdaf Soueif,,,,,
3462029916,9783462029918,Wie Ich Einmal Die Welt Rettete.,Ahne,http://www.openisbn.com/cover/3462029916_72.jpg,Kiepenheuer and Witsch,160,,
525468633,9780525468639,Postcards From No Man's Land (Carnegie Medal Winner),Aidan Chambers,http://www.openisbn.com/cover/0525468633_72.jpg,Dutton Juvenile,320,,
500280673,9780500280676,Celtic Borders,Aidan Meehan,http://www.openisbn.com/cover/0500280673_72.jpg,Thames and Hudson,96,,
875093663,9780875093666,The Pursuit Of God,Aiden W Tozer,http://www.openisbn.com/cover/0875093663_72.jpg,Christian Publications,128,,
1871512417,9781871512410,Maisie Digs Up The Past,Aileen Paterson,,,,,
385492235,9780385492232,An Invisible Sign Of My Own,Aimee Bender,http://www.openisbn.com/cover/0385492235_72.jpg,Doubleday,256,,
385492243,9780385492249,An Invisible Sign Of My Own: A Novel,Aimee Bender,http://www.openisbn.com/cover/0385492243_72.jpg,Anchor,256,,
446674346,9780446674348,Cloud Mountain,Aimee Liu,http://www.openisbn.com/cover/0446674346_72.jpg,Grand Central Publishing,672,,
446691216,9780446691215,Flash House,Aimee Liu,http://www.openisbn.com/cover/0446691216_72.jpg,Grand Central Publishing,464,,
373226772,9780373226771,When Lightning Strikes (Sign Of The Gray Wolf #1) (Harlequin Intrigue #677),Aimee Thurlo,http://www.openisbn.com/cover/0373226772_72.jpg,Harlequin,256,,
373222467,9780373222469,Spirit Warrior (Harlequin Intrigue),Aimee Thurlo,http://www.openisbn.com/cover/0373222467_72.jpg,Harlequin,0,,
812568680,9780812568684,Shooting Chant: A Ella Clah Novel (Ella Clah Novels),Aimee Thurlo,,,,,
812564596,9780812564594,The Enemy Way: An Ella Clah Novel (Ella Clah Novels),Aimee Thurlo,,,,,
394717023,9780394717029,The Hindu Tradition: Readings In Oriental Thought,Ainslie T Embree,,,,,
3546002474,9783546002479,In Alle Ewigkeit,Ake Edwardson,,,,,
344244991X,9783442449910,Cave Canem: Ein Felidae-Roman,Akif Pirincci,http://www.openisbn.com/cover/344244991X_72.jpg,Goldmann Verlag,288,,
344242366X,9783442423668,Der Rumpf,Akif Pirincci,http://www.openisbn.com/cover/344242366X_72.jpg,Goldmann,346,,
1569471568,9781569471562,Tattoo Murder Case (Soho Crime),Akimitsu Takagi,http://www.openisbn.com/cover/1569471568_72.jpg,Soho Crime,324,,
9723704552,9789723704556,O Medo (Documenta Poetica) (Portuguese Edition),Al Berto,http://www.openisbn.com/cover/9723704552_72.jpg,Assirio and Alvim,639,,
525947647,9780525947646,Lies (And The Lying Liars Who Tell Them): A Fair And Balanced Look At The Right,Al Franken,http://www.openisbn.com/cover/0525947647_72.jpg,Dutton,368,,
385314744,9780385314749,Rush Limbaugh Is A Big Fat Idiot And Other Observations,Al Franken,http://www.openisbn.com/cover/0385314744_72.jpg,Delacorte Press,271,,
038531809X,9780385318099,Why Not Me? The Inside Story Of The Making And Unmaking Of The Franken Presidency,Al Franken,http://www.openisbn.com/cover/038531809X_72.jpg,Delacorte Press,304,,
044022330X,9780440223306,Rush Limbaugh Is A Big Fat Idiot,Al Franken,http://www.openisbn.com/cover/044022330X_72.jpg,Island Books,0,,
380712202,9780380712205,How To Make Your Life Easier At Work,Al Kelly,http://www.openisbn.com/cover/0380712202_72.jpg,Avon Books (Mm),0,,
1555136591,9781555136598,Should My Child Listen To Rock Music? (Helping Families Grow),Al Menconi,http://www.openisbn.com/cover/1555136591_72.jpg,Chariot Family Pub,47,,
684868938,9780684868936,Don't Make Me Stop This Car!: Adventures In Fatherhood,Al Roker,http://www.openisbn.com/cover/0684868938_72.jpg,Scribner,256,,
375420827,9780375420825,The Art Of Travel,Alain De Botton,http://www.openisbn.com/cover/0375420827_72.jpg,Pantheon,272,,
679779159,9780679779155,How Proust Can Change Your Life,Alain De Botton,http://www.openisbn.com/cover/0679779159_72.jpg,Vintage,208,,
330334360,9780330334365,Essays In Love/a Novel,Alain De Botton,http://www.openisbn.com/cover/0330334360_72.jpg,Picador,240,,
2210422701,9782210422704,Petite Fabrique De Litterature,Alain Duchesne,,,,,
2253005274,9782253005278,Le Grand Meaulnes,Alain-Fournier,,,,,
751516880,9780751516883,The Beatles Lyrics,Alan Aldrich,http://www.openisbn.com/cover/0751516880_72.jpg,Warner Books,284,,
812531884,9780812531886,Time And Chance,Alan Brennert,http://www.openisbn.com/cover/0812531884_72.jpg,Tom Doherty Associates,0,,
671526723,9780671526726,Audrey Hepburn's Neck,Alan Brown,http://www.openisbn.com/cover/0671526723_72.jpg,Pocket Books,304,,
051788139X,9780517881392,The Harmony Illustrated Encyclopedia Of Country Music: 3rd Edition,Alan Cackett,http://www.openisbn.com/cover/051788139X_72.jpg,Three Rivers Press,208,,
066991066X,9780669910667,The Shape Of Fiction,Alan Casty,http://www.openisbn.com/cover/066991066X_72.jpg,D C Heath and Co,465,,
60394447,9780060394448,Tommy's Tale,Alan Cumming,http://www.openisbn.com/cover/0060394447_72.jpg,Regan Books,261,,
60989270,9780060989279,Tommy's Tale: A Novel,Alan Cumming,http://www.openisbn.com/cover/0060989270_72.jpg,It Books,272,,
864922299,9780864922298,Man Of Bone,Alan Cumyn,http://www.openisbn.com/cover/0864922299_72.jpg,Goose Lane Editions,216,,
345260627,9780345260628,Splinter Of The Mind's Eye,Alan Dean Foster,http://www.openisbn.com/cover/0345260627_72.jpg,Del Rey,199,,
345468392,9780345468390,The Chronicles Of Riddick,Alan Dean Foster,http://www.openisbn.com/cover/0345468392_72.jpg,Del Rey,352,,
441694543,9780441694549,Quozl,Alan Dean Foster,http://www.openisbn.com/cover/0441694543_72.jpg,Ace,344,,
441646611,9780441646616,Cat-a-Lyst,Alan Dean Foster,http://www.openisbn.com/cover/0441646611_72.jpg,Ace,325,,
441516645,9780441516643,Glory Lane,Alan Dean Foster,http://www.openisbn.com/cover/0441516645_72.jpg,Ace,295,,
345255577,9780345255570,Star Trek Log Nine,Alan Dean Foster,http://www.openisbn.com/cover/0345255577_72.jpg,Ballantine Books,183,,
345346890,9780345346896,For Love Of Mother-Not (Adventures Of Pip And Flinx),Alan Dean Foster,http://www.openisbn.com/cover/0345346890_72.jpg,Del Rey,256,,
812524608,9780812524604,Design For Great-Day,Alan Dean Foster,,,,,
345316576,9780345316578,Who Needs Enemies?,Alan Dean Foster,http://www.openisbn.com/cover/0345316576_72.jpg,Del Rey,257,,
345443004,9780345443007,The Approaching Storm (Star Wars),Alan Dean Foster,http://www.openisbn.com/cover/0345443004_72.jpg,Del Rey,352,,
042507255X,9780425072554,Last Starfighter,Alan Dean Foster,http://www.openisbn.com/cover/042507255X_72.jpg,Berkley,0,,
441132456,9780441132454,Cyber Way,Alan Dean Foster,http://www.openisbn.com/cover/0441132456_72.jpg,Ace,320,,
446341819,9780446341813,Spellsinger #02: The Hour Of The Gate,Alan Dean Foster,http://www.openisbn.com/cover/0446341819_72.jpg,Not Avail,0,,
345332857,9780345332851,Bloodhype,Alan Dean Foster,http://www.openisbn.com/cover/0345332857_72.jpg,Del Rey,249,,
345272129,9780345272126,Star Trek Log Ten / 10,Alan Dean Foster,,,,,
345296591,9780345296597,Splinter Of Mind's Eye,Alan Dean Foster,http://www.openisbn.com/cover/0345296591_72.jpg,Del Rey,0,,
345277996,9780345277992,Icerigger,Alan Dean Foster,http://www.openisbn.com/cover/0345277996_72.jpg,Del Rey,0,,
748702784,9780748702787,A Midsummer Night's Dream: Original Text and Modern Verse (Shakespeare Made Easy Series),Alan Durband,http://www.openisbn.com/cover/0748702784_72.jpg,Nelson Thornes,224,,
006093395X,9780060933951,As The Romans Do: An American Family's Italian Odyssey,Alan Epstein,http://www.openisbn.com/cover/006093395X_72.jpg,William Morrow Paperbacks,304,,
375758585,9780375758584,The World At Night: A Novel,Alan Furst,http://www.openisbn.com/cover/0375758585_72.jpg,Random House Trade Paperbacks,268,,
375759999,9780375759994,Dark Star: A Novel,Alan Furst,http://www.openisbn.com/cover/0375759999_72.jpg,Random House Trade Paperbacks,464,,
679413138,9780679413134,The World At Night,Alan Furst,http://www.openisbn.com/cover/0679413138_72.jpg,Random House,257,,
375758275,9780375758270,The Polish Officer: A Novel,Alan Furst,http://www.openisbn.com/cover/0375758275_72.jpg,Random House Trade Paperbacks,304,,
152017976,9780152017972,Elidor,Alan Garner,http://www.openisbn.com/cover/0152017976_72.jpg,Sandpiper,192,,
152017984,9780152017989,The Owl Service,Alan Garner,http://www.openisbn.com/cover/0152017984_72.jpg,Graphia,240,,
6742939,9780006742937,Weirdstone Of Brisingamen New Ed,Alan Garner,http://www.openisbn.com/cover/0006742939_72.jpg,Lions,224,,
1858811945,9781858811949,Ganging Up (Dolphin Books),Alan Gibbons,http://www.openisbn.com/cover/1858811945_72.jpg,Orion Children's Books,96,,
1588720284,9781588720283,Why Your Life Sucks: And What You Can Do About It,Alan H Cohen,http://www.openisbn.com/cover/1588720284_72.jpg,Jodere Group,224,,
1564265536,9781564265531,Vegetarian Gourmet Cookery (101 Productions Series),Alan Hooker,http://www.openisbn.com/cover/1564265536_72.jpg,Cole Group,192,,
671026801,9780671026806,The Hunted,Alan Jacobson,http://www.openisbn.com/cover/0671026801_72.jpg,Atria,416,,
964374099,9780964374096,Jew Boy,Alan Kaufman,http://www.openisbn.com/cover/0964374099_72.jpg,Foxrock Books,412,,
446896268,9780446896269,Secrets Of The Bermuda Triangle,Alan Landsburg,http://www.openisbn.com/cover/0446896268_72.jpg,Warner Books,,,
70371628,9780070371620,Miriam In Her Forties,Alan Lelchuk,http://www.openisbn.com/cover/0070371628_72.jpg,Mcgraw-Hill,0,,
446670111,9780446670111,Einstein's Dreams,Alan Lightman,http://www.openisbn.com/cover/0446670111_72.jpg,Warner Books,179,,
679436154,9780679436157,The Diagnosis: A Novel,Alan Lightman,http://www.openisbn.com/cover/0679436154_72.jpg,Pantheon,384,,
3453092414,9783453092419,Und Immer Wieder Die Zeit. Einstein's Dreams.,Alan Lightman,http://www.openisbn.com/cover/3453092414_72.jpg,Heyne,207,,
345504431X,9783455044317,Zeit Far Die Sterne,Alan Lightman,,,,,
1401201172,9781401201173,League Of Extraordinary Gentlemen (Vol. 2 ),Alan Moore,,,,,
684718669,9780684718668,Too Late The Phalarope,Alan Paton,http://www.openisbn.com/cover/0684718669_72.jpg,Scribners,253,,
037328019X,9780373280193,The Forest Prime Evil (A Stuart Winter Mystery),Alan Russell,http://www.openisbn.com/cover/037328019X_72.jpg,Worldwide,0,,
1841952931,9781841952932,Glasgow Zen,Alan Spence,http://www.openisbn.com/cover/1841952931_72.jpg,Canongate Books Ltd,125,,
1841950521,9781841950525,Seasons Of The Heart,Alan Spence,http://www.openisbn.com/cover/1841950521_72.jpg,Canongate UK,160,,
671015842,9780671015848,Mr. Macgregor,Alan Titchmarsh,http://www.openisbn.com/cover/0671015842_72.jpg,Pocket Books,304,,
340765429,9780340765425,Trowel And Error,Alan Titchmarsh,http://www.openisbn.com/cover/0340765429_72.jpg,Hodder and Stoughton,333,,
671037390,9780671037390,Only Dad,Alan Titchmarsh,http://www.openisbn.com/cover/0671037390_72.jpg,Pocket Books,368,,
671015850,9780671015855,The Last Lighthouse Keeper,Alan Titchmarsh,http://www.openisbn.com/cover/0671015850_72.jpg,Pocket Books,352,,
671037382,9780671037383,Animal Instincts,Alan Titchmarsh,http://www.openisbn.com/cover/0671037382_72.jpg,Pocket Books,400,,
155972126X,9781559721264,Father's Day,Alan Trustman,http://www.openisbn.com/cover/155972126X_72.jpg,Carol Publishing Corporation,326,,
345336712,9780345336712,Lady's Time,Alan V Hewat,http://www.openisbn.com/cover/0345336712_72.jpg,Ballantine Books/Random House Inc,372,,
786711256,9780786711253,Sherlock Holmes And The Giant Rat Of Sumatra,Alan Vanneman,http://www.openisbn.com/cover/0786711256_72.jpg,Carroll and Graf,304,,
679723005,9780679723004,The Book: On The Taboo Against Knowing Who You Are,Alan Watts,http://www.openisbn.com/cover/0679723005_72.jpg,Vintage Books,163,,
333185153,9780333185155,Drink For The Bridge,Alanna Knight,http://www.openisbn.com/cover/0333185153_72.jpg,Macmillan,187,,
3453088530,9783453088535,Alistair MacLean's Zeit Der Attentater,Alastair MacNeill,,,,,
968454402,9780968454404,Sailing Promise: Around The World On A Catamaran,Alayne Main,http://www.openisbn.com/cover/0968454402_72.jpg,Base Camp Books,308,,
3629002013,9783629002013,Ein Gutes Jahr,Albert Bichler,,,,,
2070360423,9782070360420,La Peste,Albert Camus,http://www.openisbn.com/cover/2070360423_72.jpg,Gallimard,288,,
679720200,9780679720201,The Stranger,Albert Camus,,,,,
2070360024,9782070360024,L'etranger,Albert Camus,http://www.openisbn.com/cover/2070360024_72.jpg,Gallimard,191,,
679764003,9780679764007,A Happy Death,Albert Camus,http://www.openisbn.com/cover/0679764003_72.jpg,Vintage,208,,
679720227,9780679720225,The Fall,Albert Camus,http://www.openisbn.com/cover/0679720227_72.jpg,Vintage,160,,
140180206,9780140180206,The Plague,Albert Camus,http://www.openisbn.com/cover/0140180206_72.jpg,Time Inc.,0,,
2070360784,9782070360789,L'Exil Et Le Royaume,Albert Camus,http://www.openisbn.com/cover/2070360784_72.jpg,Gallimard,185,,
679720219,9780679720218,The Plague,Albert Camus,,,,,
